Brown University Keck/NASA Relab Spectrum PO-TXH-007/C1PO07,,
W,R,Standard Deviation
1.315,0.51174,0.00237
1.32,0.51503,0.00243
1.325,0.5191,0.00293
1.33,0.52332,0.00265
1.335,0.528,0.00233
1.34,0.53283,0.00265
1.345,0.53619,0.00247
1.35,0.54112,0.00265
1.355,0.54452,0.00279
1.36,0.54949,0.00281
1.365,0.55446,0.00238
1.37,0.55883,0.00257
1.375,0.56568,0.00249
1.38,0.57129,0.00323
1.385,0.57586,0.0028
1.39,0.58004,0.00291
1.395,0.58592,0.00285
1.4,0.59022,0.00262
1.405,0.59515,0.00275
1.41,0.60187,0.00301
1.415,0.60887,0.00295
1.42,0.61456,0.00275
1.425,0.62047,0.00301
1.43,0.62602,0.00287
1.435,0.63154,0.00305
1.44,0.63783,0.00306
1.445,0.64113,0.00321
1.45,0.64669,0.00335
1.455,0.65275,0.00372
1.46,0.65855,0.00332
1.465,0.66451,0.00335
1.47,0.66971,0.00354
1.475,0.67599,0.00343
1.48,0.68105,0.00346
1.485,0.68635,0.00368
1.49,0.69162,0.00373
1.495,0.69696,0.00371
1.5,0.70194,0.00387
1.505,0.70785,0.0037
1.51,0.71297,0.00364
1.515,0.71822,0.00325
1.52,0.7241,0.00384
1.525,0.72767,0.00378
1.53,0.73342,0.00352
1.535,0.73673,0.00392
1.54,0.74257,0.00387
1.545,0.74686,0.00385
1.55,0.75141,0.00396
1.555,0.75596,0.00395
1.56,0.76092,0.00417
1.565,0.76585,0.00435
1.57,0.76875,0.00445
1.575,0.77345,0.00409
1.58,0.77748,0.00398
1.585,0.78049,0.00432
1.59,0.78487,0.00437
1.595,0.78731,0.00475
1.6,0.79148,0.00433
1.605,0.79579,0.00448
1.61,0.79768,0.00434
1.615,0.80206,0.0043
1.62,0.80528,0.00398
1.625,0.80754,0.00432
1.63,0.81072,0.00443
1.635,0.81278,0.00417
1.64,0.81473,0.00508
1.645,0.81821,0.00469
1.65,0.82054,0.00441
1.655,0.82324,0.00466
1.66,0.82503,0.0053
1.665,0.82865,0.00468
1.67,0.83149,0.00442
1.675,0.83199,0.00451
1.68,0.83293,0.00494
1.685,0.8363,0.00454
1.69,0.8361,0.00456
1.695,0.83931,0.00398
1.7,0.84048,0.00413
1.705,0.84241,0.00431
1.71,0.84419,0.0043
1.715,0.84506,0.00397
1.72,0.84734,0.00396
1.725,0.84805,0.00397
1.73,0.84874,0.00414
1.735,0.84999,0.00398
1.74,0.8509,0.00406
1.745,0.85233,0.00447
1.75,0.85262,0.00396
1.755,0.85425,0.0033
1.76,0.85481,0.00381
1.765,0.85575,0.00337
1.77,0.85635,0.0045
1.775,0.85677,0.00433
1.78,0.85795,0.00394
1.785,0.85778,0.004
1.79,0.85949,0.00382
1.795,0.85875,0.00366
1.8,0.85869,0.00386
1.805,0.8601,0.00361
1.81,0.8612,0.00427
1.815,0.85969,0.00431
1.82,0.85765,0.00412
1.825,0.86012,0.00382
1.83,0.86022,0.00408
1.835,0.86264,0.00401
1.84,0.86262,0.00414
1.845,0.86384,0.00427
1.85,0.86542,0.00416
1.855,0.86725,0.0041
1.86,0.86353,0.00398
1.865,0.86574,0.00372
1.87,0.86857,0.00469
1.875,0.86835,0.0044
1.88,0.86752,0.0043
1.885,0.87139,0.00395
1.89,0.86829,0.00422
1.895,0.86551,0.00371
1.9,0.86694,0.0042
1.905,0.86706,0.00421
1.91,0.86616,0.00425
1.915,0.86686,0.00412
1.92,0.86604,0.00423
1.925,0.87313,0.00361
1.93,0.86801,0.00389
1.935,0.86887,0.00471
1.94,0.86739,0.00429
1.945,0.86975,0.00426
1.95,0.86915,0.00423
1.955,0.86763,0.00428
1.96,0.86827,0.00425
1.965,0.86785,0.00472
1.97,0.86835,0.00408
1.975,0.86952,0.00434
1.98,0.86855,0.00449
1.985,0.87061,0.00369
1.99,0.86916,0.00433
1.995,0.86983,0.00426
2,0.86996,0.00407
2.005,0.87036,0.00408
2.01,0.87176,0.00448
2.015,0.87068,0.00481
2.02,0.87058,0.00462
2.025,0.8714,0.00401
2.03,0.87173,0.0045
2.035,0.8714,0.00483
2.04,0.87151,0.00453
2.045,0.87092,0.00439
2.05,0.87141,0.00465
2.055,0.87111,0.00416
2.06,0.87094,0.00489
2.065,0.87139,0.00489
2.07,0.87127,0.00445
2.075,0.87183,0.00388
2.08,0.87216,0.00421
2.085,0.8715,0.00428
2.09,0.87232,0.00478
2.095,0.87277,0.00491
2.1,0.87439,0.00445
2.105,0.87411,0.00425
2.11,0.87489,0.00419
2.115,0.87492,0.00426
2.12,0.87495,0.00437
2.125,0.8753,0.00445
2.13,0.8741,0.00424
2.135,0.87424,0.0045
2.14,0.87442,0.00421
2.145,0.87396,0.00384
2.15,0.87419,0.00416
2.155,0.87411,0.00393
2.16,0.8738,0.00436
2.165,0.87314,0.00424
2.17,0.87313,0.00435
2.175,0.87343,0.00455
2.18,0.87367,0.0045
2.185,0.87384,0.00406
2.19,0.87436,0.0047
2.195,0.87469,0.00419
2.2,0.875,0.00463
2.205,0.87452,0.00454
2.21,0.87508,0.00473
2.215,0.87586,0.00472
2.22,0.87646,0.00378
2.225,0.87608,0.00435
2.23,0.87678,0.00488
2.235,0.87772,0.00482
2.24,0.87736,0.00446
2.245,0.8763,0.00466
2.25,0.87707,0.00464
2.255,0.87831,0.00387
2.26,0.87799,0.00448
2.265,0.87802,0.00478
2.27,0.87792,0.00484
2.275,0.8778,0.00474
2.28,0.87778,0.00471
2.285,0.87823,0.00483
2.29,0.87771,0.0043
2.295,0.87874,0.00401
2.3,0.87947,0.00465
2.305,0.88011,0.00454
2.31,0.87891,0.00385
2.315,0.87835,0.00428
2.32,0.87839,0.00426
2.325,0.87827,0.00446
2.33,0.87792,0.00447
2.335,0.87699,0.00447
2.34,0.87775,0.0044
2.345,0.87755,0.00445
2.35,0.8765,0.00431
2.355,0.87552,0.00495
2.36,0.87646,0.00489
2.365,0.87638,0.00475
2.37,0.87537,0.00517
2.375,0.875,0.00467
2.38,0.87567,0.00478
2.385,0.87562,0.00447
2.39,0.87564,0.00435
2.395,0.87645,0.00495
2.4,0.87625,0.00431
2.405,0.87554,0.0047
2.41,0.87458,0.00472
2.415,0.87526,0.00442
2.42,0.87615,0.00419
2.425,0.87984,0.00409
2.43,0.87837,0.00411
2.435,0.87536,0.00447
2.44,0.87769,0.00414
2.445,0.87508,0.00408
2.45,0.87458,0.00346
2.455,0.87591,0.00429
2.46,0.87278,0.00401
2.465,0.87191,0.0041
2.47,0.86959,0.00383
2.475,0.87334,0.00386
2.48,0.87406,0.00849
2.485,0.87125,0.00427
2.49,0.87202,0.00397
2.495,0.87061,0.00405
2.5,0.87078,0.00394
2.505,0.86926,0.0043
2.51,0.86937,0.0047
2.515,0.8679,0.00418
2.52,0.86631,0.00398
2.525,0.86545,0.00422
2.53,0.86717,0.004
2.535,0.86457,0.00505
2.54,0.86461,0.00483
2.545,0.87049,0.00475
2.55,0.86297,0.00467
2.555,0.86692,0.00474
2.56,0.87016,0.00351
2.565,0.86929,0.00527
2.57,0.86534,0.00455
2.575,0.86852,0.00519
2.58,0.8694,0.00486
2.585,0.86009,0.00476
2.59,0.87123,0.00446
2.595,0.8792,0.00481
2.6,0.88659,0.00422

