Brown University Keck/NASA Relab Spectrum PO-TXH-006/C1PO06,,
W,R,Standard Deviation
2.005,0.90357,0.00715
2.01,0.90463,0.0076
2.015,0.90364,0.0077
2.02,0.90445,0.00789
2.025,0.9049,0.00823
2.03,0.90433,0.0071
2.035,0.90485,0.00796
2.04,0.90462,0.0079
2.045,0.90427,0.00756
2.05,0.90436,0.00767
2.055,0.90377,0.00745
2.06,0.90338,0.00744
2.065,0.90443,0.00835
2.07,0.90398,0.00876
2.075,0.90418,0.00705
2.08,0.90459,0.00771
2.085,0.90467,0.00796
2.09,0.90532,0.00768
2.095,0.90472,0.00771
2.1,0.90649,0.00721
2.105,0.9054,0.00771
2.11,0.90565,0.00851
2.115,0.90601,0.00845
2.12,0.90676,0.00817
2.125,0.90655,0.00781
2.13,0.90589,0.00845
2.135,0.90627,0.00859
2.14,0.90645,0.00837
2.145,0.90549,0.00845
2.15,0.90666,0.00797
2.155,0.90614,0.00818
2.16,0.90608,0.00838
2.165,0.9049,0.0084
2.17,0.90476,0.008
2.175,0.90464,0.00826
2.18,0.90564,0.0074
2.185,0.90544,0.00775
2.19,0.90624,0.00858
2.195,0.90643,0.00795
2.2,0.90648,0.00829
2.205,0.90583,0.00836
2.21,0.90633,0.00868
2.215,0.90701,0.00894
2.22,0.90734,0.00923
2.225,0.90673,0.00892
2.23,0.90684,0.00971
2.235,0.9073,0.01006
2.24,0.9073,0.0092
2.245,0.90676,0.0098
2.25,0.90784,0.00937
2.255,0.90821,0.00925
2.26,0.90834,0.01025
2.265,0.90733,0.00956
2.27,0.90812,0.01012
2.275,0.90819,0.01063
2.28,0.90835,0.01014
2.285,0.9094,0.01086
2.29,0.90888,0.00938
2.295,0.90936,0.00946
2.3,0.90949,0.00921
2.305,0.91002,0.00981
2.31,0.90909,0.00991
2.315,0.90785,0.00988
2.32,0.90813,0.00897
2.325,0.90843,0.00954
2.33,0.90725,0.00854
2.335,0.90703,0.00971
2.34,0.90634,0.0108
2.345,0.90711,0.01019
2.35,0.90664,0.01005
2.355,0.90574,0.01078
2.36,0.90521,0.00992
2.365,0.90602,0.00909
2.37,0.90491,0.01006
2.375,0.90482,0.0105
2.38,0.90465,0.00984
2.385,0.90397,0.00912
2.39,0.90473,0.01108
2.395,0.90416,0.01034
2.4,0.9055,0.01028
2.405,0.90426,0.01058
2.41,0.90376,0.01048
2.415,0.90453,0.0106
2.42,0.90513,0.00934
2.425,0.90765,0.01021
2.43,0.90583,0.01016
2.435,0.90336,0.01026
2.44,0.90523,0.01025
2.445,0.90357,0.00995
2.45,0.90268,0.01047
2.455,0.90313,0.01082
2.46,0.90126,0.01013
2.465,0.90115,0.01073
2.47,0.89919,0.01145
2.475,0.90129,0.00939
2.48,0.90132,0.0136
2.485,0.90028,0.01037
2.49,0.90169,0.01123
2.495,0.89937,0.01085
2.5,0.8997,0.01115
2.505,0.89817,0.01057
2.51,0.89813,0.01107
2.515,0.89686,0.0107
2.52,0.89553,0.01048
2.525,0.89478,0.01125
2.53,0.89616,0.01144
2.535,0.89408,0.01149
2.54,0.89429,0.01213
2.545,0.89842,0.01062
2.55,0.89329,0.01101
2.555,0.89552,0.01127
2.56,0.89809,0.01005
2.565,0.89727,0.01192
2.57,0.89452,0.01047
2.575,0.89665,0.00985
2.58,0.89783,0.00958
2.585,0.89113,0.0105
2.59,0.89949,0.01031
2.595,0.90526,0.01104
2.6,0.91043,0.01031
